Sample,X,Y,Z
243,1.0415,-0.1033,-0.0845
244,0.9712,-0.5972,0.0642
245,0.9480,-0.3909,0.0935
246,1.0239,-0.1538,-0.0054
247,0.9497,-0.2896,-0.0425
248,0.8647,-0.5847,0.1099
249,0.9998,-0.0803,0.0732
250,0.9800,-0.3032,-0.0637
251,0.9148,-0.7776,-0.0488
252,0.9929,0.2046,0.2563
253,0.8999,-0.2139,0.0266
254,0.9480,-0.9055,-0.0583
255,1.0427,0.2979,0.1184
256,1.0015,-0.3784,0.1602
257,0.9028,-0.7808,-0.2114
258,1.1111,0.2039,0.2305
259,1.0200,-0.1318,0.0266
260,0.9272,-0.8813,-0.1702
261,1.0991,0.2761,0.1812
262,1.0242,-0.3909,-0.0759
263,1.0544,-0.5393,-0.0295
264,0.9548,0.0317,0.0610
265,1.0388,-0.2710,0.1594
266,1.0876,-0.2617,-0.0645
267,0.8716,-0.4927,-0.0505
268,1.2261,0.2947,0.1006
269,0.9910,-0.5637,0.0437
270,0.8435,-0.3870,-0.1560
271,1.1245,0.1111,0.2209
272,1.0056,-0.2725,-0.0591
273,0.9292,-0.3149,-0.0137
274,1.0613,-0.0481,0.0637
275,0.8726,-0.4868,-0.1399
276,0.9958,-0.0603,0.1345
277,1.0916,0.0432,0.1719
278,0.7751,-0.7258,-0.0212
279,1.1509,0.1667,0.0483
280,1.0376,0.0579,0.1455
281,0.7937,-0.8616,-0.1121
282,1.0620,0.1309,0.1807
283,1.0239,0.1858,-0.0134
284,0.8948,-0.4319,0.1091
285,1.0747,-0.0493,0.0488
286,0.9126,-0.2390,0.0251
287,1.1267,0.1077,0.0195
288,0.9429,-0.2437,0.0513
289,0.9272,-0.0576,0.0850
290,1.2026,0.1670,0.0823
291,0.8911,-0.2856,-0.0525
292,0.9934,0.0669,-0.0039
293,1.1619,0.0725,0.0264
294,0.9897,-0.1709,-0.1086
295,0.8611,0.1089,0.0308
296,1.1560,0.2346,-0.0149
297,0.8445,-0.1516,0.0691
298,0.8962,-0.0942,0.0554
299,1.1169,0.4419,0.0645
300,0.9949,-0.0454,-0.0740
301,0.7942,-0.2300,-0.0156
302,1.0447,0.3833,0.1589
303,1.0425,0.2112,0.0059
304,0.8462,-0.3950,-0.0417
305,1.0171,0.2395,0.1082
306,0.9907,0.4236,-0.0598
307,0.9595,-0.1829,-0.1624
308,1.1365,-0.0046,0.0706
309,0.9089,0.1609,0.0107
310,0.9995,0.0525,0.0076
311,1.1726,0.2612,0.1802
312,0.8777,-0.0244,-0.0432
313,1.0972,0.0896,-0.0977
314,1.2056,0.3923,0.0276
315,0.8315,-0.2563,-0.1526
316,1.0288,0.1724,0.1604
317,1.0857,0.2612,0.0552
318,0.8738,-0.2012,-0.1479
319,1.1665,0.4119,0.1738
320,0.9409,0.0427,0.0112
321,0.8745,-0.2546,-0.1699
322,1.2214,0.2983,0.1960
323,0.7681,-0.0447,0.0430
324,0.8816,-0.1326,0.1033
325,1.1296,0.4758,0.0891
326,0.7214,-0.0469,-0.1062
327,0.9490,-0.1331,0.0928
328,1.0239,0.1589,0.0452
329,0.7791,0.0671,-0.0308
330,0.9839,-0.0701,0.2319
331,1.0483,0.2432,0.0405
332,0.8826,0.0581,0.0466
333,0.9978,-0.1033,-0.0298
334,1.0640,0.1121,0.0911
335,0.8862,-0.0808,-0.0173
336,1.0535,0.1555,0.0200
337,1.1196,0.1824,0.0459
338,0.8992,-0.1309,-0.1025
339,1.1704,0.0391,-0.0386
340,1.0864,0.3347,0.0083
341,0.8748,-0.4348,-0.1118
342,1.2478,-0.0161,0.1265
343,0.9595,0.4480,0.0515
344,0.9663,-0.3901,-0.0540
345,1.2234,0.1909,0.1165
346,0.8699,-0.0137,-0.0664
347,1.0281,-0.2261,-0.0293
348,1.2114,0.2754,0.0769
349,0.7329,-0.2759,-0.0635
350,1.0552,0.1726,0.0627
351,1.0769,0.2056,0.0657
352,0.7983,-0.3167,-0.1550
353,1.1196,0.0723,0.1631
354,0.9214,0.0100,-0.0588
355,0.8728,-0.0815,0.1033
356,0.9890,0.2417,0.0820
357,0.8376,-0.2151,0.0359
358,1.0691,0.1355,0.0891
359,0.9077,-0.1128,0.0127
360,0.9050,-0.1694,0.0071
361,0.9819,0.1731,0.1858
362,0.9351,-0.0720,0.0408
363,0.9702,-0.0415,0.0415
364,1.0798,0.0759,-0.0261
365,0.9292,-0.2612,-0.0190
366,0.9500,-0.0928,0.0149
367,1.0962,0.2019,0.1792
368,0.9165,-0.1941,0.0393
369,0.9946,-0.0540,0.0276
370,1.0864,0.0837,0.0420
371,0.9260,-0.2795,-0.1760
372,1.0808,0.0879,0.0850
373,1.0847,0.2080,0.0735
374,0.8337,-0.3733,-0.0708
375,1.1128,0.3269,0.1709
376,0.9858,0.0972,0.0627
377,0.9324,-0.3040,-0.1650
378,1.1257,0.1091,0.0837
379,0.9924,0.2012,0.0354
380,0.9050,-0.1394,-0.0190
381,1.0125,-0.1423,0.0803
382,1.0183,0.3491,-0.0259
383,0.9292,-0.1411,-0.0339
