Sample,X,Y,Z
494,0.9878,0.1436,0.1177
495,1.1199,0.6548,0.1287
496,0.7954,-0.0183,-0.1135
497,0.9888,0.1824,0.1052
498,1.1667,0.7056,-0.0781
499,0.7358,0.0979,-0.0449
500,1.0298,0.4080,-0.0293
501,1.0789,0.6782,0.1729
502,0.8845,0.3604,-0.1702
503,1.0398,0.4561,0.0867
504,1.0964,0.9937,0.0012
505,0.8257,0.2605,-0.0461
506,1.0210,0.7605,0.0056
507,1.0063,0.8337,0.0317
508,0.9900,0.6196,-0.0833
509,0.9771,0.7839,-0.1135
510,0.9851,0.7261,0.0405
511,1.0730,0.8042,-0.0554
512,0.9939,0.7339,-0.0437
513,1.0229,0.8552,-0.0286
514,0.9731,0.5271,-0.0173
515,1.0466,1.1216,0.0413
516,1.0591,1.0203,0.0378
517,0.9966,0.4861,-0.1233
518,0.9900,0.9312,-0.0120
519,1.1052,1.3022,0.1074
520,0.9304,0.4956,-0.2578
521,0.9714,0.8716,0.0803
522,1.1274,1.4763,0.1738
523,0.8140,0.5486,-0.1477
524,1.1011,1.0349,-0.0154
525,1.0073,1.2175,0.2615
526,0.9224,0.5623,-0.2351
527,0.9946,1.2595,0.0750
528,1.0632,1.2876,0.0906
529,0.8218,0.2322,0.0227
530,1.0796,1.3533,-0.2219
531,1.0144,1.2935,0.2190
532,0.8599,0.5432,-0.1006
533,0.9548,0.8169,0.0022
534,1.0906,1.3804,0.0413
535,0.9509,0.5393,-0.2476
536,0.9116,0.6501,0.0676
537,1.1050,1.3494,0.2964
538,0.8083,0.7271,-0.1011
539,1.0613,0.5649,-0.1846
540,1.1323,1.0818,0.1292
541,0.8804,0.5466,-0.0237
542,1.0972,0.8904,0.2104
543,0.8640,0.8989,0.0481
544,0.8745,0.3962,0.0173
545,1.1069,0.8650,-0.0354
546,0.9246,0.7056,0.0527
547,0.9487,0.2878,-0.0671
548,0.9985,0.7878,-0.0740
549,1.0603,0.9497,0.0098
550,0.9363,0.1487,0.0225
551,0.9158,0.2419,-0.1011
552,1.0571,0.7673,0.1870
553,1.0630,0.9470,-0.1785
554,0.9275,-0.0137,-0.0828
555,1.1040,0.6628,-0.0474
556,0.9294,0.3413,0.0156
557,1.1079,0.7712,0.0732
558,0.8745,0.3455,0.0564
559,1.0396,0.5417,-0.1038
560,1.1228,0.5396,0.1399
561,0.9109,0.1023,-0.2651
562,0.9419,0.4275,0.2007
563,1.1746,0.9546,0.2117
564,0.8354,-0.0513,-0.1865
565,1.0056,0.3716,0.1511
566,1.0652,0.7397,0.2246
567,0.8240,-0.0840,-0.2251
568,1.1189,0.5522,-0.0806
569,1.0554,0.6294,0.1331
570,0.8064,0.0474,-0.0625
571,1.0417,0.6040,0.1594
572,1.0103,0.4329,0.0825
573,0.8755,0.2351,-0.1111
574,1.0701,0.7017,0.0400
575,0.9487,0.4539,-0.0398
576,0.9712,0.3521,-0.1194
577,1.0425,0.5320,-0.0320
578,0.9861,0.5981,0.0503
579,0.9763,0.6685,0.1025
580,1.0005,0.2771,-0.0227
581,1.0125,0.6685,-0.0015
582,0.9978,0.7388,0.0293
583,1.0142,0.3220,-0.0955
584,1.0037,0.6948,0.0564
585,1.0574,0.9116,-0.0059
586,0.9470,0.3821,0.0210
587,1.0249,0.9675,0.0854
588,1.0422,0.9526,0.1196
589,0.9683,0.2925,-0.2874
590,1.0034,0.9309,-0.0630
591,1.1323,1.1345,0.1909
592,0.8999,0.1992,-0.1936
593,0.9653,0.8669,-0.0784
594,1.0425,1.0369,0.3010
595,0.8728,0.4712,0.0007
596,0.9011,0.9585,0.0332
597,1.0359,0.8130,0.0122
598,0.9907,0.6472,-0.2688
599,0.9048,0.8748,-0.0491
600,1.0847,0.7388,0.0391
601,0.9568,0.8296,-0.0854
602,0.9226,0.7300,0.0737
603,0.9841,0.5610,0.0850
604,0.9666,0.7671,-0.0332
605,0.9976,0.6443,0.1077
606,0.9507,0.5769,0.0493
607,0.9790,0.8992,0.0686
608,0.9937,0.7781,0.0723
609,0.9692,0.7283,-0.0420
610,0.9910,0.8052,-0.0371
611,1.0874,0.6912,-0.1819
612,1.0347,0.8679,-0.1089
613,0.9978,0.7124,-0.0288
614,1.0017,0.4819,-0.0388
615,0.9646,0.6646,-0.0032
616,0.9771,0.7146,0.1460
617,1.0161,0.5867,-0.0020
618,0.9587,0.4165,-0.1001
619,0.9966,0.6160,-0.0632
620,1.0349,0.7512,0.1140
621,0.9282,0.5593,0.0298
622,0.9099,0.5747,-0.0557
623,1.0366,0.8152,0.1433
624,0.9233,0.5046,0.0652
625,0.9294,0.6313,-0.0405
626,1.0652,0.8091,0.0508
627,0.9556,0.4880,-0.0227
628,0.9399,0.4978,-0.0889
629,1.0730,0.8433,0.0500
630,0.9634,0.6609,-0.1257
631,0.9810,0.4563,-0.1218
632,1.0320,0.6763,-0.0068
633,0.9724,0.5737,-0.0381
634,0.9868,0.5798,0.0332
635,1.0037,0.6128,0.0813
636,0.9656,0.4604,0.0212
637,1.0349,0.5562,0.0447
638,1.0347,0.6404,0.0796
639,0.9878,0.4353,-0.0454
640,1.0396,0.5710,-0.1086
641,1.0203,0.4937,0.0137
642,0.9949,0.5752,-0.0669
643,0.9812,0.5454,0.0554
644,1.0396,0.5291,-0.0110
645,0.9595,0.5808,-0.0537
646,0.9868,0.6033,0.1230
647,0.9871,0.4253,-0.0413
648,0.9731,0.5105,-0.0149
649,0.9705,0.4065,0.0178
650,0.9978,0.3931,-0.0142
651,0.9360,0.4529,0.0356
652,0.9890,0.2607,-0.0654
653,0.9617,0.2983,0.0098
654,0.9441,0.3315,0.0315
655,0.9792,0.1619,0.0125
656,0.9868,0.3015,-0.0110
