Sample,X,Y,Z
352,1.0552,0.0662,0.0388
353,0.9246,-0.1365,-0.0193
354,0.9712,0.0842,0.1577
355,0.8999,0.0515,0.0989
356,0.9294,0.0371,0.0415
357,0.9917,-0.0957,0.0693
358,0.8796,-0.1121,0.0337
359,0.9937,0.1868,0.1582
360,0.9448,0.0332,-0.0264
361,0.9897,-0.1355,0.0642
362,0.9634,0.2170,0.0813
363,0.9656,-0.0437,0.0327
364,1.0981,0.1433,-0.0750
365,0.8362,-0.2063,-0.1130
366,1.1121,0.1875,0.1025
367,1.0776,0.2812,-0.0293
368,0.8542,-0.3445,-0.1030
369,1.1616,0.3230,0.1270
370,1.0715,0.2173,-0.0691
371,0.8755,-0.4644,-0.1340
372,1.1345,0.2883,0.1514
373,0.9419,0.2004,-0.0134
374,0.9792,-0.2124,-0.0056
375,1.0437,0.1328,0.1145
376,1.0024,0.1511,-0.0288
377,0.9822,-0.2217,-0.0078
378,1.0532,0.1387,0.0518
379,0.8638,0.0630,0.0427
380,1.0066,-0.0291,0.0950
381,1.0593,0.2395,0.0242
382,0.8240,-0.2310,-0.0999
383,1.1042,0.0898,0.1179
384,1.0396,0.2151,0.0195
385,0.7292,-0.2971,-0.0552
386,1.1567,0.4065,0.2031
387,0.9871,-0.0195,0.1064
388,0.7583,-0.4741,-0.2231
389,1.1772,0.5544,0.2222
390,0.9685,0.0840,-0.0005
391,0.7935,-0.6938,-0.1233
392,1.1414,0.6372,0.1965
393,1.0220,0.2859,0.0547
394,0.9021,-0.7874,-0.0969
395,0.9751,0.2683,-0.0098
396,1.1050,0.4607,0.1750
397,0.9597,-0.5510,-0.0779
398,0.9292,-0.0654,-0.0181
399,1.0847,0.5269,0.2468
400,0.9976,-0.5444,-0.1013
401,1.0222,-0.1982,-0.0403
402,1.0603,0.4565,0.1931
403,1.0669,-0.2690,0.0996
404,0.9287,-0.2563,-0.0847
405,0.8755,-0.0334,0.1492
406,1.2917,0.4995,0.1196
407,0.8035,-0.5188,-0.1685
408,0.9880,-0.3616,-0.0654
409,1.1453,0.6646,0.3469
410,0.7593,-0.1687,-0.0522
411,1.0190,-0.5259,0.0872
412,1.1326,0.5513,0.1082
413,0.7898,-0.1926,-0.1326
414,1.2065,-0.0127,0.0215
415,0.9487,-0.0129,0.0264
416,0.7991,-0.1118,-0.0286
417,1.1619,0.2466,0.1946
418,0.9780,-0.0579,0.0002
419,0.8113,-0.1221,-0.1008
420,1.2332,0.2905,0.0950
421,0.9126,-0.2026,-0.2073
422,0.9167,-0.1702,0.0830
423,1.1531,0.4563,0.1873
424,0.8745,-0.2437,-0.1038
425,0.9802,0.0049,-0.1001
426,1.1218,0.3691,0.1489
427,0.8931,-0.0808,-0.2209
428,0.9927,-0.1724,-0.0916
429,1.0417,0.3696,0.1912
430,0.8162,-0.0054,0.0840
431,0.9878,0.0283,-0.0540
432,1.0220,0.1609,0.1187
433,0.9041,-0.0291,-0.0811
434,1.0007,0.0659,0.0828
435,0.9250,0.0854,0.0801
436,0.8745,0.0759,0.0933
437,0.8884,0.0898,0.1042
438,0.9800,0.1082,0.0864
439,0.9343,0.0510,-0.0269
440,0.9309,-0.1421,-0.0798
441,1.0916,0.2231,0.2241
442,0.8738,0.0034,-0.0620
443,0.9978,-0.0017,0.0869
444,1.1040,0.2620,0.0659
445,0.8491,-0.3853,-0.2014
446,1.1755,0.2778,0.1755
447,0.9636,0.1953,-0.0483
448,0.9116,-0.5015,-0.2078
449,1.2144,0.4148,0.3521
450,0.8962,-0.0684,-0.1187
451,1.0522,-0.3174,-0.0325
452,1.1890,0.3130,-0.0068
453,0.7927,-0.2363,-0.1294
454,1.1326,-0.0066,0.2056
455,0.9929,-0.0391,-0.0217
456,0.9011,-0.1604,-0.0625
457,1.2039,0.1978,0.1360
458,0.8201,-0.4099,-0.1497
459,1.0427,0.0327,0.0791
460,1.0593,0.3354,0.1677
461,0.8081,-0.6226,-0.0942
462,1.0317,-0.0542,0.0686
463,0.9937,0.4470,0.1885
464,0.8560,-0.3657,-0.0796
465,0.9292,-0.3887,-0.0793
466,1.0984,0.4854,0.1309
467,0.8894,-0.1360,0.0754
468,0.9919,-0.4026,-0.1111
469,1.0063,0.2722,0.1187
470,0.9243,0.0842,-0.0505
471,1.0220,-0.2388,-0.0398
472,0.9753,-0.0017,0.0063
473,0.9958,0.2600,-0.0215
474,0.9683,-0.0955,0.1084
475,0.9568,-0.1741,-0.0413
476,1.1130,0.3657,0.0876
477,0.9041,-0.1077,-0.0093
478,1.0466,-0.2268,-0.1040
479,1.1326,0.4067,0.1719
480,0.8726,-0.0442,-0.0652
481,1.0544,-0.0095,0.0806
482,1.0063,0.1670,-0.0730
483,0.9116,-0.0957,0.0608
484,1.1140,0.2666,0.1658
485,0.8677,-0.0217,-0.1558
486,1.0652,0.2100,0.0586
487,1.0474,0.1101,0.0386
488,0.8647,-0.2407,-0.1663
489,1.0613,0.4448,0.1414
490,0.9175,-0.0142,-0.0398
491,0.8823,-0.1257,-0.0715
492,1.1082,0.4585,0.0037
493,0.9109,0.0557,-0.0356
494,0.9653,0.0103,0.0471
495,0.9792,0.2122,0.0830
496,0.8950,0.0972,0.0110
497,1.0271,0.3745,0.1262
498,1.0200,0.1409,-0.0469
499,0.8474,-0.1614,-0.0298
500,1.1316,0.5200,0.1128
501,0.9343,0.1533,-0.0059
502,0.9373,-0.2024,-0.0981
503,1.1021,0.6272,0.3120
504,0.9246,-0.0647,-0.0576
505,0.9187,-0.0928,-0.1157
506,1.2017,0.8132,0.0962
507,0.8472,-0.3843,-0.1030
508,1.0457,0.1724,-0.0640
509,1.1323,0.6404,0.2131
510,0.8989,-0.2261,-0.1653
511,1.0620,0.3259,-0.0723
512,1.0288,0.4265,0.0579
513,1.0171,-0.1670,-0.0654
514,0.9431,0.3403,-0.1362
515,1.0454,0.4382,0.1672
516,1.0554,0.2034,-0.0173
517,0.8560,-0.2798,-0.1223
518,1.2192,0.8689,0.1704
519,0.9949,0.2310,-0.0159
520,0.8201,-0.4250,-0.2612
521,1.1111,0.7544,0.3103
522,1.0056,0.4827,0.0215
523,0.9048,-0.3896,-0.1052
524,1.0056,0.6167,0.0684
525,0.9702,0.5349,0.0801
526,0.9138,-0.0098,0.0457
527,1.0122,0.4275,-0.0796
528,0.8940,0.3689,0.1831
529,0.9978,0.4341,-0.0288
530,0.8354,0.3367,0.0662
531,1.0203,0.6880,0.0984
532,0.9373,0.2686,-0.0786
533,0.9460,0.4683,0.0251
534,1.0798,0.9409,0.1472
535,0.8315,0.1226,-0.0745
536,1.0278,0.7244,0.0005
537,1.0212,0.8911,0.0830
538,0.9526,0.2947,-0.1250
539,0.9734,0.6450,-0.0696
540,1.0698,0.7781,0.0652
541,0.9685,0.7026,-0.0723
542,0.9858,0.6072,0.0442
543,1.1296,0.7593,-0.0464
544,0.8647,0.4714,-0.2017
545,1.1235,1.0476,0.0420
546,0.9849,0.7517,-0.0486
547,1.0515,0.6450,-0.1597
548,1.1003,0.9302,0.0461
549,0.9214,0.6838,-0.2344
550,0.9810,0.7898,0.0942
551,1.0693,0.9128,0.0288
552,0.9058,0.8064,-0.2952
