Sample,X,Y,Z
638,0.9614,-0.0481,0.0310
639,0.9685,-0.0691,0.2051
640,1.0408,0.0220,0.1545
641,0.9146,-0.0273,0.1870
642,1.0190,0.1086,0.0195
643,1.0105,-0.0999,0.1794
644,0.9587,0.1121,0.3591
645,0.8845,-0.1726,0.0793
646,1.1218,0.2739,0.2148
647,0.9731,0.0046,0.0872
648,0.9060,-0.1624,0.4216
649,1.0261,0.1675,0.0981
650,1.0535,0.0183,0.1633
651,0.9968,0.0684,0.1013
652,0.9321,-0.1279,0.1443
653,1.0444,0.2258,0.2354
654,0.9929,-0.0239,-0.0051
655,1.0181,-0.0532,0.0691
656,0.9390,0.0171,0.0532
657,1.0190,0.1609,0.2129
658,0.9851,0.0007,0.0759
659,0.9392,-0.1934,-0.0300
660,1.0427,0.1626,0.0950
661,0.9956,0.1292,0.1150
662,0.9438,-0.1069,0.1094
663,0.9624,-0.0754,0.0479
664,1.0466,0.1729,0.0940
665,0.9832,0.0361,0.0955
666,0.9233,-0.0918,0.1033
667,1.0056,0.0002,0.0889
668,1.0278,0.1067,0.0232
669,0.9761,-0.0044,0.0396
670,0.9409,-0.1143,0.0193
671,1.0142,0.0857,0.0605
672,0.9946,0.0420,-0.0012
673,0.9614,-0.1021,-0.0303
674,0.9976,-0.0103,0.0132
675,1.0007,0.0571,0.0020
676,1.0066,-0.0273,-0.0132
677,0.9880,-0.0703,-0.0234
678,1.0076,0.0005,-0.0159
679,1.0222,0.0452,0.0022
680,0.9819,-0.0225,-0.0386
681,0.9839,-0.0454,-0.0222
682,0.9956,0.0269,-0.0242
683,0.9839,0.0256,-0.0178
684,0.9695,-0.0129,-0.0146
685,0.9861,-0.0134,-0.0354
686,0.9968,0.0576,-0.0146
687,0.9839,0.0247,-0.0354
688,0.9849,-0.0093,-0.0222
689,0.9861,0.0239,-0.0310
690,0.9858,0.0430,-0.0298
691,0.9705,0.0237,-0.0232
692,0.9761,0.0173,-0.0393
693,0.9714,0.0178,-0.0305
694,0.9812,0.0305,-0.0439
695,0.9761,0.0176,-0.0327
696,0.9832,0.0200,-0.0488
697,0.9929,0.0310,-0.0259
698,0.9792,0.0176,-0.0310
699,0.9868,0.0110,-0.0251
700,0.9783,0.0198,-0.0391
701,0.9858,0.0259,-0.0510
702,0.9834,0.0256,-0.0479
703,0.9800,0.0051,-0.0684
704,0.9900,0.0176,-0.0542
705,1.0054,0.0151,-0.0620
706,0.9939,0.0054,-0.0388
707,0.9634,0.0029,-0.0461
708,1.0083,0.0105,-0.0032
709,0.9929,0.0032,-0.0015
710,0.9539,-0.0310,-0.0435
711,0.9878,0.0276,-0.0120
712,1.0063,0.0300,-0.0261
713,0.9712,-0.0466,-0.0117
714,0.9810,0.0024,-0.0386
715,1.0085,0.0400,-0.0049
716,0.9753,-0.0229,-0.0212
717,0.9800,-0.0439,-0.0120
718,0.9927,0.0159,-0.0051
719,0.9878,0.0266,-0.0273
720,0.9771,-0.0247,-0.0071
721,0.9753,-0.0225,-0.0349
722,1.0015,0.0288,-0.0134
723,0.9858,0.0234,-0.0374
724,0.9761,-0.0317,-0.0225
725,0.9849,0.0081,-0.0183
726,0.9978,0.0320,-0.0134
727,0.9780,0.0056,-0.0222
728,0.9841,-0.0063,-0.0295
729,0.9968,0.0232,-0.0225
730,0.9919,0.0349,-0.0334
731,0.9949,0.0066,-0.0151
732,0.9858,0.0044,-0.0342
733,0.9978,0.0295,-0.0215
734,0.9849,0.0339,-0.0190
735,0.9780,-0.0002,-0.0212
736,0.9861,0.0076,-0.0161
737,0.9917,0.0276,-0.0288
738,0.9927,0.0183,-0.0071
739,0.9761,0.0061,-0.0188
740,0.9966,0.0168,-0.0010
741,0.9802,0.0234,-0.0132
742,0.9888,0.0164,-0.0007
743,0.9763,0.0200,-0.0024
744,0.9800,0.0188,-0.0120
745,0.9832,0.0215,-0.0024
746,0.9763,0.0068,-0.0239
747,0.9880,0.0066,-0.0076
748,0.9890,0.0171,-0.0283
749,0.9917,0.0110,-0.0137
750,0.9792,-0.0002,-0.0176
751,0.9919,0.0105,-0.0081
752,0.9871,0.0066,-0.0083
753,0.9890,0.0093,-0.0183
754,0.9900,0.0181,0.0000
755,0.9849,0.0078,-0.0256
756,0.9937,-0.0020,-0.0007
757,0.9822,0.0059,-0.0173
758,0.9937,0.0071,0.0044
759,0.9810,0.0076,-0.0059
760,0.9897,0.0007,-0.0049
761,0.9822,0.0078,0.0034
762,0.9849,-0.0020,-0.0110
763,0.9871,0.0076,0.0007
764,0.9810,0.0154,-0.0254
765,0.9890,-0.0027,-0.0020
766,0.9802,0.0088,-0.0125
767,0.9880,0.0171,-0.0002
768,0.9763,0.0039,-0.0098
769,0.9858,0.0061,-0.0059
770,0.9790,0.0134,0.0039
771,0.9763,0.0122,-0.0088
772,0.9849,0.0132,0.0085
773,0.9851,0.0166,-0.0168
774,0.9988,0.0171,-0.0002
775,0.9839,0.0127,-0.0090
776,0.9956,0.0134,0.0107
777,0.9880,0.0168,0.0007
